silicene a=2.1834
400 atoms

1 atom types

0 65.502 xlo xhi
0 37.8176 ylo yhi
-10 10 zlo zhi

Masses

1 28.085

Atoms

142 1 0 20.7423 20.7997 0.3335
143 1 0 22.9257 20.7997 -0.3335
144 1 0 24.0174 18.9088 0.3335
145 1 0 19.6506 22.6906 -0.3335
146 1 0 20.7423 24.5814 0.3335
147 1 0 22.9257 24.5814 -0.3335
148 1 0 24.0174 22.6906 0.3335
149 1 0 19.6506 26.4723 -0.3335
150 1 0 20.7423 28.3632 0.3335
151 1 0 22.9257 28.3632 -0.3335
152 1 0 24.0174 26.4723 0.3335
153 1 0 19.6506 30.2541 -0.3335
154 1 0 20.7423 32.145 0.3335
155 1 0 22.9257 32.145 -0.3335
156 1 0 24.0174 30.2541 0.3335
157 1 0 19.6506 34.0358 -0.3335
158 1 0 20.7423 35.9267 0.3335
159 1 0 22.9257 35.9267 -0.3335
160 1 0 24.0174 34.0358 0.3335
161 1 0 26.2008 0 -0.3335
162 1 0 27.2925 1.89088 0.3335
163 1 0 29.4759 1.89088 -0.3335
164 1 0 30.5676 0 0.3335
165 1 0 26.2008 3.78176 -0.3335
166 1 0 27.2925 5.67264 0.3335
167 1 0 29.4759 5.67264 -0.3335
168 1 0 30.5676 3.78176 0.3335
169 1 0 26.2008 7.56352 -0.3335
170 1 0 27.2925 9.4544 0.3335
171 1 0 29.4759 9.4544 -0.3335
172 1 0 30.5676 7.56352 0.3335
173 1 0 26.2008 11.3453 -0.3335
174 1 0 27.2925 13.2362 0.3335
175 1 0 29.4759 13.2362 -0.3335
176 1 0 30.5676 11.3453 0.3335
177 1 0 26.2008 15.127 -0.3335
178 1 0 27.2925 17.0179 0.3335
179 1 0 29.4759 17.0179 -0.3335
180 1 0 30.5676 15.127 0.3335
181 1 0 26.2008 18.9088 -0.3335
182 1 0 27.2925 20.7997 0.3335
183 1 0 29.4759 20.7997 -0.3335
184 1 0 30.5676 18.9088 0.3335
185 1 0 26.2008 22.6906 -0.3335
186 1 0 27.2925 24.5814 0.3335
187 1 0 29.4759 24.5814 -0.3335
188 1 0 30.5676 22.6906 0.3335
189 1 0 26.2008 26.4723 -0.3335
190 1 0 27.2925 28.3632 0.3335
191 1 0 29.4759 28.3632 -0.3335
192 1 0 30.5676 26.4723 0.3335
193 1 0 26.2008 30.2541 -0.3335
194 1 0 27.2925 32.145 0.3335
195 1 0 29.4759 32.145 -0.3335
196 1 0 30.5676 30.2541 0.3335
197 1 0 26.2008 34.0358 -0.3335
198 1 0 27.2925 35.9267 0.3335
199 1 0 29.4759 35.9267 -0.3335
200 1 0 30.5676 34.0358 0.3335
201 1 0 32.751 0 -0.3335
202 1 0 33.8427 1.89088 0.3335
203 1 0 36.0261 1.89088 -0.3335
204 1 0 37.1178 0 0.3335
205 1 0 32.751 3.78176 -0.3335
206 1 0 33.8427 5.67264 0.3335
207 1 0 36.0261 5.67264 -0.3335
208 1 0 37.1178 3.78176 0.3335
209 1 0 32.751 7.56352 -0.3335
210 1 0 33.8427 9.4544 0.3335
211 1 0 36.0261 9.4544 -0.3335
212 1 0 37.1178 7.56352 0.3335
213 1 0 32.751 11.3453 -0.3335
214 1 0 33.8427 13.2362 0.3335
215 1 0 36.0261 13.2362 -0.3335
216 1 0 37.1178 11.3453 0.3335
217 1 0 32.751 15.127 -0.3335
218 1 0 33.8427 17.0179 0.3335
219 1 0 36.0261 17.0179 -0.3335
220 1 0 37.1178 15.127 0.3335
221 1 0 32.751 18.9088 -0.3335
222 1 0 33.8427 20.7997 0.3335
223 1 0 36.0261 20.7997 -0.3335
224 1 0 37.1178 18.9088 0.3335
225 1 0 32.751 22.6906 -0.3335
226 1 0 33.8427 24.5814 0.3335
227 1 0 36.0261 24.5814 -0.3335
228 1 0 37.1178 22.6906 0.3335
229 1 0 32.751 26.4723 -0.3335
230 1 0 33.8427 28.3632 0.3335
231 1 0 36.0261 28.3632 -0.3335
232 1 0 37.1178 26.4723 0.3335
233 1 0 32.751 30.2541 -0.3335
234 1 0 33.8427 32.145 0.3335
235 1 0 36.0261 32.145 -0.3335
236 1 0 37.1178 30.2541 0.3335
237 1 0 32.751 34.0358 -0.3335
238 1 0 33.8427 35.9267 0.3335
239 1 0 36.0261 35.9267 -0.3335
240 1 0 37.1178 34.0358 0.3335
241 1 0 39.3012 0 -0.3335
242 1 0 40.3929 1.89088 0.3335
243 1 0 42.5763 1.89088 -0.3335
244 1 0 43.668 0 0.3335
245 1 0 39.3012 3.78176 -0.3335
246 1 0 40.3929 5.67264 0.3335
247 1 0 42.5763 5.67264 -0.3335
248 1 0 43.668 3.78176 0.3335
249 1 0 39.3012 7.56352 -0.3335
250 1 0 40.3929 9.4544 0.3335
251 1 0 42.5763 9.4544 -0.3335
252 1 0 43.668 7.56352 0.3335
253 1 0 39.3012 11.3453 -0.3335
254 1 0 40.3929 13.2362 0.3335
255 1 0 42.5763 13.2362 -0.3335
256 1 0 43.668 11.3453 0.3335
257 1 0 39.3012 15.127 -0.3335
258 1 0 40.3929 17.0179 0.3335
259 1 0 42.5763 17.0179 -0.3335
260 1 0 43.668 15.127 0.3335
261 1 0 39.3012 18.9088 -0.3335
262 1 0 40.3929 20.7997 0.3335
263 1 0 42.5763 20.7997 -0.3335
264 1 0 43.668 18.9088 0.3335
265 1 0 39.3012 22.6906 -0.3335
266 1 0 40.3929 24.5814 0.3335
267 1 0 42.5763 24.5814 -0.3335
268 1 0 43.668 22.6906 0.3335
269 1 0 39.3012 26.4723 -0.3335
270 1 0 40.3929 28.3632 0.3335
271 1 0 42.5763 28.3632 -0.3335
272 1 0 43.668 26.4723 0.3335
273 1 0 39.3012 30.2541 -0.3335
274 1 0 40.3929 32.145 0.3335
275 1 0 42.5763 32.145 -0.3335
276 1 0 43.668 30.2541 0.3335
277 1 0 39.3012 34.0358 -0.3335
278 1 0 40.3929 35.9267 0.3335
279 1 0 42.5763 35.9267 -0.3335
280 1 0 43.668 34.0358 0.3335
281 1 0 45.8514 0 -0.3335
282 1 0 46.9431 1.89088 0.3335
283 1 0 49.1265 1.89088 -0.3335
284 1 0 50.2182 0 0.3335
285 1 0 45.8514 3.78176 -0.3335
286 1 0 46.9431 5.67264 0.3335
287 1 0 49.1265 5.67264 -0.3335
288 1 0 50.2182 3.78176 0.3335
289 1 0 45.8514 7.56352 -0.3335
290 1 0 46.9431 9.4544 0.3335
291 1 0 49.1265 9.4544 -0.3335
292 1 0 50.2182 7.56352 0.3335
293 1 0 45.8514 11.3453 -0.3335
294 1 0 46.9431 13.2362 0.3335
295 1 0 49.1265 13.2362 -0.3335
296 1 0 50.2182 11.3453 0.3335
297 1 0 45.8514 15.127 -0.3335
298 1 0 46.9431 17.0179 0.3335
299 1 0 49.1265 17.0179 -0.3335
300 1 0 50.2182 15.127 0.3335
301 1 0 45.8514 18.9088 -0.3335
302 1 0 46.9431 20.7997 0.3335
303 1 0 49.1265 20.7997 -0.3335
304 1 0 50.2182 18.9088 0.3335
305 1 0 45.8514 22.6906 -0.3335
306 1 0 46.9431 24.5814 0.3335
307 1 0 49.1265 24.5814 -0.3335
308 1 0 50.2182 22.6906 0.3335
309 1 0 45.8514 26.4723 -0.3335
310 1 0 46.9431 28.3632 0.3335
311 1 0 49.1265 28.3632 -0.3335
312 1 0 50.2182 26.4723 0.3335
313 1 0 45.8514 30.2541 -0.3335
314 1 0 46.9431 32.145 0.3335
315 1 0 49.1265 32.145 -0.3335
316 1 0 50.2182 30.2541 0.3335
317 1 0 45.8514 34.0358 -0.3335
318 1 0 46.9431 35.9267 0.3335
319 1 0 49.1265 35.9267 -0.3335
320 1 0 50.2182 34.0358 0.3335
321 1 0 52.4016 0 -0.3335
322 1 0 53.4933 1.89088 0.3335
323 1 0 55.6767 1.89088 -0.3335
324 1 0 56.7684 0 0.3335
325 1 0 52.4016 3.78176 -0.3335
326 1 0 53.4933 5.67264 0.3335
327 1 0 55.6767 5.67264 -0.3335
328 1 0 56.7684 3.78176 0.3335
329 1 0 52.4016 7.56352 -0.3335
330 1 0 53.4933 9.4544 0.3335
331 1 0 55.6767 9.4544 -0.3335
332 1 0 56.7684 7.56352 0.3335
333 1 0 52.4016 11.3453 -0.3335
334 1 0 53.4933 13.2362 0.3335
335 1 0 55.6767 13.2362 -0.3335
336 1 0 56.7684 11.3453 0.3335
337 1 0 52.4016 15.127 -0.3335
338 1 0 53.4933 17.0179 0.3335
339 1 0 55.6767 17.0179 -0.3335
340 1 0 56.7684 15.127 0.3335
341 1 0 52.4016 18.9088 -0.3335
342 1 0 53.4933 20.7997 0.3335
343 1 0 55.6767 20.7997 -0.3335
344 1 0 56.7684 18.9088 0.3335
345 1 0 52.4016 22.6906 -0.3335
346 1 0 53.4933 24.5814 0.3335
347 1 0 55.6767 24.5814 -0.3335
348 1 0 56.7684 22.6906 0.3335
349 1 0 52.4016 26.4723 -0.3335
350 1 0 53.4933 28.3632 0.3335
351 1 0 55.6767 28.3632 -0.3335
352 1 0 56.7684 26.4723 0.3335
353 1 0 52.4016 30.2541 -0.3335
354 1 0 53.4933 32.145 0.3335
355 1 0 55.6767 32.145 -0.3335
356 1 0 56.7684 30.2541 0.3335
357 1 0 52.4016 34.0358 -0.3335
358 1 0 53.4933 35.9267 0.3335
359 1 0 55.6767 35.9267 -0.3335
360 1 0 56.7684 34.0358 0.3335
361 1 0 58.9518 0 -0.3335
362 1 0 60.0435 1.89088 0.3335
363 1 0 62.2269 1.89088 -0.3335
364 1 0 63.3186 0 0.3335
365 1 0 58.9518 3.78176 -0.3335
366 1 0 60.0435 5.67264 0.3335
367 1 0 62.2269 5.67264 -0.3335
368 1 0 63.3186 3.78176 0.3335
369 1 0 58.9518 7.56352 -0.3335
370 1 0 60.0435 9.4544 0.3335
371 1 0 62.2269 9.4544 -0.3335
372 1 0 63.3186 7.56352 0.3335
373 1 0 58.9518 11.3453 -0.3335
374 1 0 60.0435 13.2362 0.3335
375 1 0 62.2269 13.2362 -0.3335
376 1 0 63.3186 11.3453 0.3335
377 1 0 58.9518 15.127 -0.3335
378 1 0 60.0435 17.0179 0.3335
379 1 0 62.2269 17.0179 -0.3335
380 1 0 63.3186 15.127 0.3335
381 1 0 58.9518 18.9088 -0.3335
382 1 0 60.0435 20.7997 0.3335
383 1 0 62.2269 20.7997 -0.3335
384 1 0 63.3186 18.9088 0.3335
385 1 0 58.9518 22.6906 -0.3335
386 1 0 60.0435 24.5814 0.3335
387 1 0 62.2269 24.5814 -0.3335
388 1 0 63.3186 22.6906 0.3335
389 1 0 58.9518 26.4723 -0.3335
390 1 0 60.0435 28.3632 0.3335
391 1 0 62.2269 28.3632 -0.3335
392 1 0 63.3186 26.4723 0.3335
393 1 0 58.9518 30.2541 -0.3335
394 1 0 60.0435 32.145 0.3335
395 1 0 62.2269 32.145 -0.3335
396 1 0 63.3186 30.2541 0.3335
397 1 0 58.9518 34.0358 -0.3335
398 1 0 60.0435 35.9267 0.3335
399 1 0 62.2269 35.9267 -0.3335
400 1 0 63.3186 34.0358 0.3335
